Date,Region,Product_ID,Product_Name,Units_Sold,Revenue,Forecasted_Sales,Actual_Sales,Customer_ID,Customer_Name,Order_ID,Order_Status,Sales_Team_Member,Conversion_Status,Retention_Rate
2025-04-01,West,P004,Widget_D,3849,325834.94,318860.15,325834.94,C14554,"Garcia, Lloyd and Evans",ORD91766,Cancelled,Elizabeth Wilson,Won,83.74
2025-05-01,West,P004,Widget_D,3195,183803.1,182422.31,183803.1,C30077,Rivas-Mack,ORD08880,Completed,Robert Davidson,Won,88.7
2023-02-01,South,P001,Widget_A,4680,413298.81,424626.74,413298.81,C03772,Gill Group,ORD16922,Completed,Michael Davis,Won,88.82
2023-02-01,West,P002,Widget_B,3617,281168.88,268294.0,281168.88,C84845,Brooks-Robinson,ORD58081,Cancelled,James Johnson,Lead,94.34
2023-08-01,West,P003,Widget_C,7938,570182.08,586956.26,570182.08,C67459,Bell PLC,ORD50223,Cancelled,Cynthia Jones,Won,78.62
2022-09-01,North,P002,Widget_B,3141,279576.01,289587.17,279576.01,C72504,"Brown, Smith and Charles",ORD32366,Completed,Tyler Lucas,Lost,77.32
2022-07-01,West,P003,Widget_C,6769,466513.1,464580.88,466513.1,C69671,Martinez Ltd,ORD20532,Completed,Lauren Wiggins,Lost,70.82
2024-12-01,South,P002,Widget_B,1973,139882.04,133465.93,139882.04,C72933,Stevens Group,ORD62364,Completed,Michael Salas,Lead,89.44
2023-03-01,North,P004,Widget_D,4734,287960.66,294302.79,287960.66,C80400,Shelton and Sons,ORD58215,Cancelled,Derek Martinez,Lost,90.26
2022-12-01,North,P002,Widget_B,2516,213351.76,217205.32,213351.76,C46800,Sanchez LLC,ORD34040,Completed,Gloria Robertson,Won,87.41
2023-07-01,South,P002,Widget_B,5147,300687.03,310990.28,300687.03,C40144,"Hernandez, Beard and Moore",ORD81625,Completed,Brandon Brooks,Won,72.9
2023-06-01,South,P004,Widget_D,9393,861273.15,848269.38,861273.15,C83516,King-Johnson,ORD52216,Completed,Harry Phelps,Won,72.22
2024-12-01,South,P005,Widget_E,9359,597528.62,600923.62,597528.62,C85567,Bowman-Woods,ORD44646,Completed,Cassidy Drake,Won,87.94
2022-06-01,North,P004,Widget_D,4379,378436.2,389162.45,378436.2,C52391,"Vance, Howe and Cochran",ORD56441,Completed,Dr. Richard Richard,Won,75.45
2024-01-01,West,P004,Widget_D,6280,393421.78,398495.3,393421.78,C83752,"Gomez, Vang and Rios",ORD39318,Completed,Diana Smith,Lost,93.52
2023-01-01,North,P002,Widget_B,1967,141661.07,146123.12,141661.07,C50385,Austin Inc,ORD77242,Completed,John Mckee,Won,70.76
2025-02-01,North,P001,Widget_A,9166,703873.4,671454.85,703873.4,C53842,"Clark, Sanchez and Taylor",ORD34943,Completed,Stephanie Rodriguez,Won,78.55
2023-05-01,North,P004,Widget_D,8024,553737.95,548095.47,553737.95,C14669,"Davila, Smith and Carter",ORD82218,Completed,William Stout,Won,83.84
2023-09-01,South,P002,Widget_B,4315,335157.5,346013.56,335157.5,C58968,Russo-Williams,ORD94274,Completed,Tammy Jones,Won,75.68
2023-01-01,South,P001,Widget_A,5845,385896.04,367999.99,385896.04,C08092,"Finley, Weaver and Leon",ORD05627,Cancelled,Dorothy Dougherty,Lost,81.21
2023-07-01,South,P002,Widget_B,9233,822252.23,788926.31,822252.23,C74425,Vega Inc,ORD50734,Completed,Joel Lawrence,Won,88.85
2022-08-01,South,P002,Widget_B,5082,457028.82,438169.76,457028.82,C59777,Hall-Doyle,ORD28137,Completed,Lisa Castro,Won,74.24
2025-01-01,West,P005,Widget_E,2701,143464.65,138654.0,143464.65,C68340,"Hayes, Gonzalez and Ball",ORD17265,Completed,Jacob Lee,Lead,82.55
2025-03-01,North,P003,Widget_C,9079,663894.07,664117.05,663894.07,C78719,"Lopez, Ward and Davis",ORD80029,Completed,Heidi Ingram,Won,81.86
2023-06-01,West,P002,Widget_B,3589,187063.97,191118.05,187063.97,C39039,"Murphy, Sanchez and Garza",ORD44851,Completed,Timothy Sharp,Lost,80.14
2024-09-01,South,P001,Widget_A,2125,188117.19,190966.17,188117.19,C04812,Wells PLC,ORD86275,Completed,Brian Dixon,Won,90.47
2023-02-01,South,P001,Widget_A,4739,292087.56,305968.0,292087.56,C53643,Schroeder-Moore,ORD87917,Completed,Shane Brooks,Lost,92.96
2024-01-01,North,P002,Widget_B,2913,198902.48,189854.75,198902.48,C15685,Freeman-Hanson,ORD99898,Completed,Laura Hughes,Lost,70.94
2024-09-01,North,P005,Widget_E,1763,155276.36,148765.19,155276.36,C27380,"Guerrero, Mcconnell and Fuller",ORD04423,Completed,Scott Wells,Won,84.49
2023-10-01,South,P002,Widget_B,4322,359868.72,373801.8,359868.72,C22341,"Kim, Jordan and Foley",ORD45195,Completed,Craig Meadows,Won,78.23
2022-09-01,North,P001,Widget_A,7433,670291.72,690928.34,670291.72,C53771,"Ferguson, Montoya and Edwards",ORD88522,Completed,Frederick Lopez,Won,94.13
2024-01-01,North,P004,Widget_D,9331,711146.57,680039.95,711146.57,C95137,"Shaw, Hernandez and Griffin",ORD15549,Completed,Brittany Ortiz,Won,81.37
2022-12-01,South,P005,Widget_E,7652,506177.31,524051.72,506177.31,C98465,Coleman-Mcdaniel,ORD88125,Completed,Matthew Warren,Won,75.93
2023-11-01,North,P004,Widget_D,3385,292440.26,278367.96,292440.26,C42335,Vance-Leonard,ORD13947,Completed,Jay Strong,Won,85.45
2024-10-01,North,P003,Widget_C,8391,717508.73,742212.12,717508.73,C97281,"Lee, Reyes and Dickerson",ORD35414,Completed,Kevin Mccall,Won,88.31
2024-12-01,North,P003,Widget_C,2307,129245.69,124846.94,129245.69,C29992,"Torres, Gallegos and Lopez",ORD29416,Completed,Kaitlyn Owens,Lost,76.36
2022-10-01,West,P004,Widget_D,8585,638720.72,616914.96,638720.72,C24883,Combs-Anderson,ORD77184,Completed,Bryan Page,Lead,73.64
2023-08-01,South,P002,Widget_B,8871,551578.69,555284.81,551578.69,C18613,Williams-Poole,ORD77569,Completed,Grant Porter,Lost,81.34
2024-03-01,South,P002,Widget_B,2163,207065.51,214435.05,207065.51,C75886,Price-Simmons,ORD36543,Completed,Shannon Ayala,Won,80.87
2025-01-01,West,P003,Widget_C,2660,168085.07,174875.28,168085.07,C78989,Jones Inc,ORD45187,Completed,Sarah Davis,Lost,79.72
2025-05-01,South,P004,Widget_D,3965,233902.31,244170.32,233902.31,C22766,Barnes Inc,ORD77740,Cancelled,Brandy Jacobs,Lost,79.57
2022-10-01,South,P001,Widget_A,6448,367544.79,375965.18,367544.79,C51588,"Davidson, Wilson and Hernandez",ORD41442,Completed,Eric Snyder,Lead,80.56
2023-01-01,West,P002,Widget_B,5009,268262.31,261228.05,268262.31,C75540,Jackson-Ward,ORD71135,Completed,David Cooper,Won,85.9
2022-10-01,North,P003,Widget_C,8898,579805.39,588048.69,579805.39,C33677,"Velez, Thompson and Pierce",ORD84113,Completed,Amy Andrews,Won,89.07
2022-09-01,North,P005,Widget_E,9353,760102.09,746020.99,760102.09,C50330,"Walsh, Mercado and Adams",ORD81090,Completed,Taylor Bender,Won,71.15
2024-03-01,South,P004,Widget_D,1486,90805.97,93874.84,90805.97,C68729,"Silva, Mcintosh and Martinez",ORD88997,Completed,Keith Cole,Lost,89.37
2022-09-01,South,P004,Widget_D,4460,240806.97,249058.99,240806.97,C26796,"Monroe, Lindsey and Calderon",ORD92222,Completed,Andrew Andrews,Won,94.46
2025-03-01,South,P004,Widget_D,5546,519149.82,499536.76,519149.82,C89842,Brown Ltd,ORD73269,Cancelled,Mr. Charles Hernandez DDS,Won,70.62
2023-07-01,South,P001,Widget_A,5663,337380.42,337894.05,337380.42,C05481,Simpson and Sons,ORD88677,Cancelled,Jennifer Harvey,Won,86.89
2024-12-01,South,P003,Widget_C,9883,551506.46,556802.55,551506.46,C14794,Pham Ltd,ORD03351,Completed,Jennifer Kennedy,Won,77.96
2023-01-01,South,P005,Widget_E,9246,701922.97,673336.14,701922.97,C50593,"Walker, Mckay and Tucker",ORD90495,Completed,Charles Jones,Lead,72.63
2025-04-01,West,P001,Widget_A,3770,356635.51,360149.96,356635.51,C34480,Johnson and Sons,ORD22060,Completed,Gabrielle Bailey,Lost,79.89
2024-02-01,South,P002,Widget_B,4579,383347.17,382262.65,383347.17,C24621,Smith Group,ORD22752,Completed,Brian Newman,Won,89.43
2024-08-01,South,P003,Widget_C,3760,226745.66,218973.32,226745.66,C28822,Morris-Hicks,ORD06277,Completed,Kelly Wallace,Won,84.6
2025-01-01,West,P004,Widget_D,4126,330278.15,329295.33,330278.15,C70668,Carter Group,ORD30942,Cancelled,Kyle Moreno,Won,79.98
2023-01-01,South,P001,Widget_A,6573,488221.04,509722.55,488221.04,C00628,Drake-Lee,ORD66373,Completed,Ryan Johnson,Won,75.77
2022-05-01,North,P001,Widget_A,8546,461034.21,442670.02,461034.21,C91973,Bishop-Palmer,ORD01703,Completed,Nicole Knight,Won,85.53
2024-05-01,West,P003,Widget_C,6836,397147.84,404422.29,397147.84,C97607,House-Gilbert,ORD07372,Completed,Wanda Bell,Won,90.45
2025-02-01,North,P005,Widget_E,1816,157552.4,160348.24,157552.4,C24158,"Ritter, Schmidt and Peters",ORD14724,Completed,Aimee Houston,Won,93.03
2022-10-01,West,P005,Widget_E,3729,336174.95,326187.27,336174.95,C47664,"Taylor, Wilson and Sanchez",ORD17187,Completed,Cory Roach,Lost,89.39
2023-07-01,South,P002,Widget_B,2786,229570.92,238163.11,229570.92,C61404,"Salazar, Smith and Munoz",ORD64790,Completed,James Oneill,Won,90.89
2023-01-01,South,P005,Widget_E,6943,376124.53,375489.44,376124.53,C41998,"Davis, Valenzuela and Grant",ORD47220,Completed,Sarah Merritt,Won,90.69
2024-10-01,West,P001,Widget_A,9421,522837.17,519343.28,522837.17,C00905,Perry-Silva,ORD46615,Completed,Alejandra Garcia,Won,90.38
2024-12-01,West,P005,Widget_E,2423,232211.69,241331.27,232211.69,C95161,Brown LLC,ORD79618,Completed,Jennifer Mason,Won,81.48
2023-05-01,West,P005,Widget_E,6042,587598.03,580848.31,587598.03,C20597,"Henderson, Tanner and Brown",ORD06112,Completed,Antonio Daugherty,Lost,90.58
2024-03-01,South,P002,Widget_B,9478,833972.8,844258.54,833972.8,C42495,Sanders Group,ORD34680,Completed,Matthew Young,Won,90.65
2023-09-01,South,P004,Widget_D,3631,361422.86,374355.69,361422.86,C39041,Hughes-Warner,ORD83207,Cancelled,Charles Washington,Won,72.16
2022-09-01,West,P002,Widget_B,5312,453360.86,455613.53,453360.86,C60615,Robertson-Morgan,ORD14734,Cancelled,Julia Lee,Won,72.15
2023-07-01,South,P001,Widget_A,9249,879405.85,886043.75,879405.85,C21254,Riley-Myers,ORD50417,Completed,Jennifer Wright,Lost,76.75
2023-06-01,South,P005,Widget_E,6054,329452.71,335949.32,329452.71,C98614,Turner-Clark,ORD00338,Cancelled,Jonathan Roth,Won,76.14
2024-01-01,North,P004,Widget_D,4975,476530.11,496343.29,476530.11,C44111,"Gomez, Miller and Mills",ORD57085,Completed,Teresa Thompson,Won,83.7
2024-09-01,North,P004,Widget_D,8707,599336.37,627087.0,599336.37,C89475,"Gomez, Santana and Harvey",ORD97252,Completed,David Logan,Lost,77.45
2023-09-01,South,P001,Widget_A,2408,175185.14,179297.64,175185.14,C72124,"Rogers, Little and Foley",ORD98624,Completed,Bruce James,Won,76.25
2022-07-01,South,P001,Widget_A,2689,253928.36,243946.04,253928.36,C28970,Gomez-Roberts,ORD93159,Completed,Danielle Carlson,Won,72.08
2025-03-01,South,P003,Widget_C,1913,102875.15,100901.44,102875.15,C63446,Torres-Rhodes,ORD94987,Completed,Michele Contreras,Won,76.84
2023-08-01,North,P003,Widget_C,3609,318214.85,316977.28,318214.85,C25970,"Mason, Adams and Payne",ORD37134,Completed,Michael Flores,Won,87.84
2024-09-01,West,P002,Widget_B,6621,599931.48,623158.63,599931.48,C17812,Richards PLC,ORD93509,Completed,Michelle Green,Won,82.66
2023-07-01,North,P001,Widget_A,9805,677596.57,644684.6,677596.57,C85124,Clark-Todd,ORD23237,Completed,Gary Ward,Won,71.52
2023-12-01,South,P002,Widget_B,7414,690936.41,656916.97,690936.41,C30639,"Davenport, Smith and Tucker",ORD55454,Completed,Joseph Walters,Won,84.5
2023-08-01,South,P005,Widget_E,2433,160864.91,162774.24,160864.91,C03751,"Downs, Curtis and Mercado",ORD71043,Completed,Kim Gonzalez,Won,82.79
2024-05-01,West,P004,Widget_D,9422,513838.15,504443.96,513838.15,C86667,"Herrera, Lane and Wagner",ORD27448,Cancelled,Scott Anderson,Won,79.48
2024-05-01,North,P002,Widget_B,8534,697378.58,708097.65,697378.58,C19727,"Vance, Yu and Williamson",ORD31385,Completed,Benjamin Kelly,Lost,80.05
2023-04-01,West,P005,Widget_E,3045,292178.49,290891.52,292178.49,C01868,Espinoza-Oconnor,ORD56782,Completed,Andrea Noble,Lost,89.83
2023-07-01,South,P002,Widget_B,3160,286835.4,290848.41,286835.4,C07495,"Snow, Davis and Hamilton",ORD36776,Completed,Michael Wright,Won,94.24
2024-06-01,South,P005,Widget_E,2047,156363.49,163088.94,156363.49,C99392,"Thompson, Bell and Walters",ORD49530,Completed,Andrea Shields,Lost,86.5
2024-06-01,West,P005,Widget_E,2367,146070.41,151409.49,146070.41,C79628,Brown and Sons,ORD12969,Completed,Amy Anderson,Lost,77.04
2022-08-01,North,P004,Widget_D,1262,82649.21,78723.44,82649.21,C82587,Bruce-Kelly,ORD55329,Completed,Debbie Clark,Won,91.91
2023-07-01,North,P005,Widget_E,5995,441284.65,431630.21,441284.65,C37899,Bishop-Bray,ORD84497,Completed,Charles Beck,Lost,94.8
2023-09-01,North,P001,Widget_A,2092,119870.7,120452.32,119870.7,C27385,Berry-Brennan,ORD57925,Completed,James Hill,Won,85.64
2024-08-01,West,P003,Widget_C,8855,500202.06,514461.09,500202.06,C96430,"Foster, Rogers and Taylor",ORD10621,Completed,Mrs. Suzanne Sampson DVM,Won,81.75
2022-07-01,North,P001,Widget_A,1261,64838.39,67652.55,64838.39,C44740,Parrish-Hernandez,ORD13336,Cancelled,Chase Atkinson,Won,81.94
2023-05-01,West,P003,Widget_C,1601,123371.45,120088.9,123371.45,C93138,Sanders-Roman,ORD69521,Completed,James Evans,Lost,79.62
2023-09-01,North,P004,Widget_D,7397,498835.37,502920.98,498835.37,C31684,"Brown, Harmon and Martin",ORD85731,Completed,Tiffany Smith,Won,71.34
2022-11-01,South,P005,Widget_E,6935,351035.74,354127.07,351035.74,C37484,"Franklin, Lee and Perez",ORD82935,Completed,Jacqueline Stout,Won,88.45
2024-04-01,North,P001,Widget_A,5689,486517.26,476111.95,486517.26,C43522,Rosario-Garrison,ORD86625,Completed,Jermaine Reed,Won,83.27
2023-01-01,North,P002,Widget_B,2797,140650.56,147162.17,140650.56,C11860,Mann-Thompson,ORD59404,Cancelled,Thomas Thomas,Lost,75.72
2023-04-01,South,P004,Widget_D,1243,86618.73,89840.2,86618.73,C25451,Brown-Frazier,ORD01015,Completed,James Scott,Lost,79.19
2025-05-01,South,P001,Widget_A,1825,122853.79,127536.88,122853.79,C95932,"Roberts, Bond and Warren",ORD36813,Completed,Steven Mcdaniel,Lost,85.64
2022-12-01,North,P004,Widget_D,2013,135194.98,136366.07,135194.98,C08377,"George, Dean and Miller",ORD58691,Completed,Nicholas Clark,Won,93.86
2025-05-01,South,P002,Widget_B,6032,440368.73,442735.4,440368.73,C32263,"Nichols, Ibarra and Shepard",ORD65287,Completed,Tammy Bennett,Won,83.61
2023-09-01,South,P003,Widget_C,3063,171188.3,168134.39,171188.3,C06101,Hall-Williams,ORD83541,Completed,Deanna Black,Won,78.06
2024-10-01,West,P002,Widget_B,6247,570242.24,579173.06,570242.24,C12218,Bradshaw Group,ORD02296,Completed,Bobby Davila,Lost,74.6
2024-04-01,West,P004,Widget_D,9121,496917.4,516906.71,496917.4,C57915,Cortez-Garrett,ORD34082,Completed,Cindy Clayton,Won,92.67
2024-05-01,West,P005,Widget_E,1768,121215.41,118514.38,121215.41,C89533,"Walker, Torres and Chase",ORD54373,Completed,Candice Ortega,Lost,78.84
2025-01-01,South,P004,Widget_D,2844,262992.0,263513.81,262992.0,C53904,Gonzalez-Sims,ORD19513,Completed,Susan Nguyen,Won,88.56
2024-10-01,North,P004,Widget_D,4668,360837.92,348955.53,360837.92,C56362,Nolan Group,ORD58817,Completed,Christopher Vasquez,Won,70.31
2023-07-01,South,P001,Widget_A,9316,701482.0,706513.13,701482.0,C70491,Anderson-Nichols,ORD24524,Completed,Aaron Carpenter,Won,93.35
2025-03-01,West,P001,Widget_A,1989,191320.98,199209.98,191320.98,C75583,Davis LLC,ORD68889,Completed,Carrie Miller,Lead,81.69
2023-05-01,West,P005,Widget_E,9174,572254.67,573532.37,572254.67,C24110,"Conley, Hill and Villa",ORD23000,Completed,Karen Chen,Won,84.77
2024-01-01,South,P002,Widget_B,8178,783693.3,771861.65,783693.3,C09874,Allen and Sons,ORD21990,Completed,Brian Scott,Lost,82.9
2024-03-01,South,P004,Widget_D,4476,331172.51,323416.49,331172.51,C22346,"Stewart, Kent and Burns",ORD77574,Completed,Ryan Hall,Won,85.65
2023-07-01,North,P003,Widget_C,2560,198098.95,198998.72,198098.95,C66915,Pratt Inc,ORD32039,Completed,Robert Cole,Won,76.91
2023-12-01,West,P003,Widget_C,8376,633144.57,651616.27,633144.57,C65554,"Fuentes, Moore and Lewis",ORD60097,Completed,Colleen Rangel,Lost,85.61
2023-01-01,North,P002,Widget_B,6812,658307.96,665209.98,658307.96,C36104,"Cooper, Carter and Duran",ORD96063,Completed,John Miranda,Won,94.77
2022-08-01,North,P005,Widget_E,7220,393366.02,380090.06,393366.02,C69481,"Murphy, Berry and Clay",ORD94531,Completed,Angela Bradford,Won,88.87
2024-03-01,South,P002,Widget_B,7648,385830.4,394668.59,385830.4,C09406,Hayes-Flowers,ORD43222,Completed,Valerie Ortiz,Won,82.27
2023-01-01,North,P003,Widget_C,8947,532335.39,509974.14,532335.39,C02213,"Stokes, Baker and Williams",ORD35395,Completed,Beth Fisher,Won,83.28
2023-08-01,West,P003,Widget_C,1301,92055.1,92922.52,92055.1,C58837,Ramsey Group,ORD08664,Completed,Rhonda Peterson,Won,79.81
2023-11-01,West,P004,Widget_D,1946,152233.59,148819.19,152233.59,C27856,Taylor PLC,ORD47267,Completed,Robert Gamble,Lost,91.63
2024-10-01,West,P005,Widget_E,1517,150615.45,147609.45,150615.45,C57016,Cox-Moore,ORD20552,Completed,Elizabeth Smith,Won,81.16
2022-05-01,South,P003,Widget_C,8472,736836.09,749437.97,736836.09,C25974,Robinson-Thomas,ORD25569,Completed,Sherry Bailey,Won,86.62
2025-03-01,North,P002,Widget_B,6389,417918.95,404095.92,417918.95,C00805,Taylor PLC,ORD56098,Completed,Julie Middleton,Lost,71.05
2023-12-01,North,P005,Widget_E,3128,161748.92,165843.31,161748.92,C22834,Gordon-Harvey,ORD07199,Completed,Connor Lyons,Lost,74.42
2024-04-01,West,P005,Widget_E,4820,322359.77,313543.22,322359.77,C83745,White-Chavez,ORD25497,Completed,Shannon Goodman,Lead,74.11
2022-10-01,West,P005,Widget_E,6848,558817.31,562721.73,558817.31,C50293,Pham Ltd,ORD25681,Completed,Donald Sanchez,Won,88.42
2024-04-01,South,P001,Widget_A,5795,375688.17,365900.41,375688.17,C87606,"Johnson, Crane and Gross",ORD05723,Completed,Thomas Howell,Won,77.44
2024-04-01,West,P003,Widget_C,2182,207980.07,211850.04,207980.07,C97764,"Bauer, Banks and Rogers",ORD74720,Completed,Nancy Stephenson,Won,94.06
2023-02-01,West,P001,Widget_A,4517,415076.87,408302.01,415076.87,C35640,Horn-Roach,ORD47643,Completed,Theresa Long,Won,75.56
2022-08-01,North,P005,Widget_E,8998,726804.04,742318.07,726804.04,C17264,"Carey, Haynes and Dawson",ORD74261,Completed,Julie Brown,Lead,80.09
2025-04-01,West,P003,Widget_C,1723,156068.21,162478.21,156068.21,C44516,Ray Ltd,ORD96270,Completed,Shelby Brown,Won,73.08
2022-06-01,North,P001,Widget_A,6535,511782.17,496447.27,511782.17,C77101,Turner-Lynn,ORD47907,Cancelled,Wendy Johnson,Won,90.96
2024-05-01,West,P004,Widget_D,9261,469121.8,448149.96,469121.8,C67838,Herman and Sons,ORD25482,Completed,Austin Schmidt,Won,90.76
2023-02-01,West,P002,Widget_B,2419,164059.58,168175.62,164059.58,C03513,Bowers and Sons,ORD58908,Completed,Cynthia Lowe,Won,81.82
2023-01-01,West,P005,Widget_E,8178,688934.97,709310.12,688934.97,C62526,"Jackson, Castro and Acosta",ORD77466,Completed,Amanda Taylor,Won,72.06
2025-04-01,South,P003,Widget_C,5894,430288.38,414320.9,430288.38,C30619,"Lopez, Johnson and Allen",ORD57798,Completed,Michelle Lindsey,Lost,72.11
2024-05-01,North,P005,Widget_E,9218,782189.04,807188.8,782189.04,C48447,Jones Group,ORD89532,Completed,John Shah,Lead,92.01
2025-05-01,North,P005,Widget_E,7118,384123.32,393407.66,384123.32,C68235,Allen-Rodriguez,ORD94738,Completed,Jeremy Hall,Won,88.7
2024-12-01,South,P001,Widget_A,1284,104712.85,104109.55,104712.85,C27932,"Morris, Rogers and Gates",ORD04216,Completed,Kristina Graves,Won,74.95
2022-11-01,North,P004,Widget_D,1101,103299.29,102152.9,103299.29,C23020,"Morales, Grimes and Velazquez",ORD87486,Completed,Jose Mcdaniel,Lost,80.69
2022-06-01,North,P003,Widget_C,7384,466201.55,476774.96,466201.55,C06760,Patel and Sons,ORD83989,Completed,Nancy Williams,Lost,83.88
2022-05-01,South,P002,Widget_B,1809,179562.2,184709.29,179562.2,C04745,Rodgers PLC,ORD31125,Cancelled,Laura Woods,Won,93.67
2023-02-01,West,P005,Widget_E,7257,664980.58,696072.84,664980.58,C52686,"Miranda, Cruz and Garcia",ORD10821,Completed,Joshua Fox MD,Lost,87.7
2024-11-01,North,P003,Widget_C,7364,465838.01,445014.88,465838.01,C39779,Green and Sons,ORD23689,Completed,Rachael Smith,Won,80.52
2023-08-01,West,P005,Widget_E,6459,363100.03,359483.91,363100.03,C98919,Miller PLC,ORD77523,Completed,Ricky Fisher,Won,74.44
2022-06-01,South,P005,Widget_E,5182,336300.24,327403.28,336300.24,C80514,Robinson-Charles,ORD66730,Completed,Jesse Johnson,Lost,86.87
2023-11-01,North,P003,Widget_C,1950,122105.02,123727.51,122105.02,C03187,"Lang, Ayers and Sanders",ORD64180,Completed,Danielle Butler,Won,82.12
2023-10-01,South,P003,Widget_C,9033,851389.77,882007.48,851389.77,C54947,Ward-Collins,ORD87353,Completed,Olivia Reid,Won,73.33
2023-02-01,South,P005,Widget_E,6032,525143.89,507000.22,525143.89,C02152,"Anderson, Wood and Campbell",ORD59670,Completed,Maria Christian,Won,75.78
2024-01-01,North,P002,Widget_B,5626,454998.3,441114.4,454998.3,C20058,Christian-Lee,ORD48179,Cancelled,Laura Wu,Won,94.58
2024-04-01,North,P004,Widget_D,8981,747543.2,748218.74,747543.2,C80941,Parker Group,ORD38431,Completed,Anthony Harrison,Won,85.64
2022-09-01,North,P004,Widget_D,7127,422848.1,418116.81,422848.1,C72218,Foster Ltd,ORD87978,Completed,Leslie Brown,Won,79.21
2023-01-01,South,P001,Widget_A,5418,344163.83,353840.16,344163.83,C69595,Carter-Rivers,ORD67841,Completed,Barbara Booker,Won,89.6
2025-04-01,West,P005,Widget_E,4779,266180.41,274238.63,266180.41,C99155,"Anderson, Simpson and Pearson",ORD21827,Cancelled,Logan Combs,Won,94.22
2024-10-01,North,P003,Widget_C,7157,624557.56,649475.67,624557.56,C81075,Murphy-Chavez,ORD10721,Completed,Jodi Bowen,Won,89.42
2024-01-01,South,P001,Widget_A,2508,180546.06,180170.49,180546.06,C71607,Young-Jordan,ORD92637,Completed,Dennis Thornton,Won,84.36
2024-05-01,South,P003,Widget_C,2665,217645.54,210162.39,217645.54,C38525,Rice PLC,ORD60892,Completed,Michael Smith,Won,85.28
2024-05-01,West,P003,Widget_C,6245,499551.84,498840.73,499551.84,C30604,"Hughes, Taylor and Bass",ORD93841,Completed,Brittany Sanchez,Lead,85.58
2025-03-01,South,P001,Widget_A,8283,576718.9,580779.22,576718.9,C04100,Mclaughlin Group,ORD53937,Completed,Scott Moran,Won,92.21
2022-08-01,South,P002,Widget_B,1951,146873.63,149429.83,146873.63,C98495,"Evans, Williamson and Brown",ORD09752,Cancelled,Travis Kennedy,Won,77.61
2024-06-01,West,P004,Widget_D,5400,294682.13,287378.82,294682.13,C73336,Huff-Watson,ORD19901,Completed,Jennifer Zimmerman,Won,75.15
2022-07-01,North,P002,Widget_B,3707,220518.49,218260.78,220518.49,C65849,Pitts Ltd,ORD42516,Completed,Brandon Yoder,Won,92.21
2024-10-01,North,P004,Widget_D,1339,86647.78,89206.51,86647.78,C21455,"Jones, Hernandez and Castillo",ORD92904,Completed,Billy Taylor,Won,87.05
2024-06-01,South,P005,Widget_E,8984,524754.51,517058.59,524754.51,C28851,Vincent-Brown,ORD99530,Completed,Jeffrey Hawkins,Won,84.1
2022-08-01,South,P001,Widget_A,4360,317140.64,302900.18,317140.64,C26827,Wallace-Jackson,ORD87579,Completed,Miranda Hunt,Won,86.62
2022-09-01,South,P002,Widget_B,5797,305729.84,291422.09,305729.84,C94665,Romero Ltd,ORD28199,Completed,Lori Terry,Lost,90.26
2023-08-01,South,P002,Widget_B,1263,106269.15,108904.31,106269.15,C43196,Watson PLC,ORD84703,Completed,Kimberly Gonzalez,Won,87.98
2023-07-01,North,P003,Widget_C,8311,798531.44,769524.26,798531.44,C93804,Dougherty-Miller,ORD99308,Completed,Linda Palmer,Won,84.95
2025-01-01,South,P004,Widget_D,9737,604493.62,628960.71,604493.62,C54574,White Ltd,ORD58296,Completed,Robert Vaughn,Won,85.27
2022-12-01,West,P005,Widget_E,9683,530933.52,541595.56,530933.52,C07597,"Hicks, Kelley and Weiss",ORD03752,Completed,Christina Morales PhD,Lead,75.29
2023-03-01,North,P003,Widget_C,1811,146111.82,142578.59,146111.82,C42420,Gibson and Sons,ORD71675,Completed,Amy Cameron,Lost,83.56
2025-05-01,South,P003,Widget_C,3656,252354.84,250651.26,252354.84,C89457,Murillo-Allen,ORD11203,Completed,Jason Brady,Won,81.65
2025-01-01,North,P003,Widget_C,3273,252218.87,263080.06,252218.87,C98952,"Lewis, White and Webster",ORD45905,Completed,Dominique Garner,Won,74.93
2023-08-01,South,P003,Widget_C,8575,453292.24,457245.45,453292.24,C54030,Neal-Clark,ORD29582,Completed,Victor Ross,Lead,86.48
2024-07-01,South,P004,Widget_D,1553,80625.77,77470.79,80625.77,C36498,Green PLC,ORD67909,Completed,Mary Sims,Lost,79.28
2023-10-01,South,P002,Widget_B,5896,519829.85,500278.46,519829.85,C37200,Bishop Ltd,ORD83021,Completed,Elizabeth Allen,Won,78.85
2024-05-01,North,P004,Widget_D,4133,279872.55,279218.75,279872.55,C18437,Wright Ltd,ORD17708,Completed,Sarah Bruce,Lead,93.88
2022-10-01,West,P004,Widget_D,4466,379787.75,364480.59,379787.75,C21470,"Johnson, Baker and Romero",ORD25075,Cancelled,Wyatt Anderson,Won,93.06
2022-05-01,South,P003,Widget_C,2788,201023.06,209899.08,201023.06,C43881,Leonard-Ford,ORD65597,Completed,Christopher Brown,Won,76.21
2024-10-01,West,P004,Widget_D,9125,763833.53,760802.3,763833.53,C67717,Whitaker PLC,ORD82614,Completed,Christopher Rush,Lost,71.88
2023-08-01,North,P005,Widget_E,9343,496443.68,518078.52,496443.68,C44269,Thomas and Sons,ORD73307,Completed,Carol Bates DDS,Lead,94.39
